category ID,cat_code,category1_ru,category2_ru,category3_ru,category4_ru,category5_ru,category6_ru,comm FBO %,comm FBS %,comm DBS%
2672,Goʻzallik va parvarishTana parvarishiNamlash va oziqlantirishOyoq uchun niqoblar,Goʻzallik va parvarish,Tana parvarishi,Namlash va oziqlantirish,Oyoq uchun niqoblar,,,20%,20%,20%
2674,Goʻzallik va parvarishAromaterapiyaEfir moylari,Goʻzallik va parvarish,Aromaterapiya,Efir moylari,,,,20%,20%,20%
2676,Goʻzallik va parvarishErkaklar uchunSoch uchunSoch uchun balzamlar va konditsionerlar,Goʻzallik va parvarish,Erkaklar uchun,Soch uchun,Soch uchun balzamlar va konditsionerlar,,,20%,20%,20%
2677,Goʻzallik va parvarishErkaklar uchunSoch uchunSoch uchun shampunlar,Goʻzallik va parvarish,Erkaklar uchun,Soch uchun,Soch uchun shampunlar,,,20%,20%,20%
2678,Goʻzallik va parvarishErkaklar uchunSoch uchunSoch uchun zardoblar,Goʻzallik va parvarish,Erkaklar uchun,Soch uchun,Soch uchun zardoblar,,,20%,20%,20%
2680,Goʻzallik va parvarishErkaklar uchunSoqol olish uchunSoqol olish uchun aksessuarlar,Goʻzallik va parvarish,Erkaklar uchun,Soqol olish uchun,Soqol olish uchun aksessuarlar,Soqol va mo'ylov uchun taroqlar,,20%,20%,20%
2681,Goʻzallik va parvarishErkaklar uchunSoqol va moʻylovlar uchunSoqol va mo'ylov uchun balzamlar,Goʻzallik va parvarish,Erkaklar uchun,Soqol va moʻylovlar uchun,Soqol va mo'ylov uchun balzamlar,,,20%,20%,20%
2682,Goʻzallik va parvarishErkaklar uchunSoqol olish uchunSoqol olishdan keyin vositalar,Goʻzallik va parvarish,Erkaklar uchun,Soqol olish uchun,Soqol olishdan keyin vositalar,Soqol olishdan keyin suriladigan balzamlar,,20%,20%,20%
2683,Goʻzallik va parvarishErkaklar uchunSoqol olish uchunSoqol olishdan keyin vositalar,Goʻzallik va parvarish,Erkaklar uchun,Soqol olish uchun,Soqol olishdan keyin vositalar,Soqol olishdan keyin suriladigan losyonlar,,20%,20%,20%
2684,Goʻzallik va parvarishErkaklar uchunTana parvarishiTana uchun kremlar,Goʻzallik va parvarish,Erkaklar uchun,Tana parvarishi,Tana uchun kremlar,,,20%,20%,20%
2685,Goʻzallik va parvarishErkaklar uchunErkaklar parfyumlariOdekolonlar,Goʻzallik va parvarish,Erkaklar uchun,Erkaklar parfyumlari,Odekolonlar,,,20%,20%,20%
2686,Goʻzallik va parvarishErkaklar uchunYuz parvarishiEmulsiyalar va flyuidlar,Goʻzallik va parvarish,Erkaklar uchun,Yuz parvarishi,Emulsiyalar va flyuidlar,,,20%,20%,20%
2687,Goʻzallik va parvarishErkaklar uchunYuz parvarishiZardoblar,Goʻzallik va parvarish,Erkaklar uchun,Yuz parvarishi,Zardoblar,,,20%,20%,20%
2688,Goʻzallik va parvarishErkaklar uchunYuz parvarishiSkrablar va pilinglar,Goʻzallik va parvarish,Erkaklar uchun,Yuz parvarishi,Skrablar va pilinglar,,,20%,20%,20%
2689,Bolalar tovarlariGigiyena va tagliklarBolalar kosmetikasiBolalar uchun dekorativ kosmetika,Bolalar tovarlari,Gigiyena va tagliklar,Bolalar kosmetikasi,Bolalar uchun dekorativ kosmetika,Bolalar toʻplamlari,,20%,20%,20%
2690,Goʻzallik va parvarishManikyur va pedikyurManikyur va pedikyur toʻplamlari,Goʻzallik va parvarish,Manikyur va pedikyur,Manikyur va pedikyur toʻplamlari,,,,25%,25%,25%
2691,Goʻzallik va parvarishManikyur va pedikyurPraymerlar va yogʻlarni yoʻqotuvchi moddalar,Goʻzallik va parvarish,Manikyur va pedikyur,Praymerlar va yogʻlarni yoʻqotuvchi moddalar,,,,25%,25%,25%
2693,Goʻzallik va parvarishManikyur va pedikyurManikyur anjomlariManikyur va pedikyur uchun aksessuarlar,Goʻzallik va parvarish,Manikyur va pedikyur,Manikyur anjomlari,Manikyur va pedikyur uchun aksessuarlar,,,25%,25%,25%
2694,SalomatlikTibbiy buyumlar va sarflov materiallariGigiyenik va tibbiy niqoblar,Salomatlik,Tibbiy buyumlar va sarflov materiallari,Gigiyenik va tibbiy niqoblar,,,,20%,20%,20%
2696,SalomatlikTibbiy buyumlar va sarflov materiallariBogʻlov materiallariPlastirlar,Salomatlik,Tibbiy buyumlar va sarflov materiallari,Bogʻlov materiallari,Plastirlar,,,20%,20%,20%
2697,SalomatlikTibbiy buyumlar va sarflov materiallariBogʻlov materiallariBintlar,Salomatlik,Tibbiy buyumlar va sarflov materiallari,Bogʻlov materiallari,Bintlar,,,20%,20%,20%
2698,SalomatlikTibbiy buyumlar va sarflov materiallariBogʻlov materiallariDokalar,Salomatlik,Tibbiy buyumlar va sarflov materiallari,Bogʻlov materiallari,Dokalar,,,20%,20%,20%
2699,SalomatlikTibbiy buyumlar va sarflov materiallariBogʻlov materiallariMomiq paxta,Salomatlik,Tibbiy buyumlar va sarflov materiallari,Bogʻlov materiallari,Momiq paxta,,,20%,20%,20%
"2702,""SalomatlikTibbiy buyumlar va sarflov materiallariGellar, mazlar"",Salomatlik,Tibbiy buyumlar va sarflov materiallari,""Gellar, mazlar"",,,,30%,30%,30%"
2703,SalomatlikTibbiy buyumlar va sarflov materiallariGrelkalar,Salomatlik,Tibbiy buyumlar va sarflov materiallari,Grelkalar,,,,30%,30%,30%
2705,SalomatlikTibbiy buyumlar va sarflov materiallariSarflov materiallarBir martalik kiyim,Salomatlik,Tibbiy buyumlar va sarflov materiallari,Sarflov materiallar,Bir martalik kiyim,,,20%,20%,20%
"2706,""SalomatlikTibbiy buyumlar va sarflov materiallariSarflov materiallarShpritslar, inyektorlar, pipetkalar, dozatorlar"",Salomatlik,Tibbiy buyumlar va sarflov materiallari,Sarflov materiallar,""Shpritslar, inyektorlar, pipetkalar, dozatorlar"",,,20%,20%,20%"
"2707,""SalomatlikTibbiy buyumlar va sarflov materiallariSarflov materiallarTahlillar uchun konteynerlar, gubkalar, jgutlar, tibbiyot oʻlchov stakanlari"",Salomatlik,Tibbiy buyumlar va sarflov materiallari,Sarflov materiallar,""Tahlillar uchun konteynerlar, gubkalar, jgutlar, tibbiyot oʻlchov stakanlari"",,,30%,30%,30%"
2709,SalomatlikTibbiy buyumlar va sarflov materiallariTibbiyot uskunalari,Salomatlik,Tibbiy buyumlar va sarflov materiallari,Tibbiyot uskunalari,,,,20%,20%,20%
2710,Maishiy kimyoviy moddalarTozalash va yuvish vositalariTiqilib qolishga qarshi vositalar,Maishiy kimyoviy moddalar,Tozalash va yuvish vositalari,Tiqilib qolishga qarshi vositalar,,,,17%,17%,17%
2711,SalomatlikVitaminlar va BFQlarA va E vitaminlari,Salomatlik,Vitaminlar va BFQlar,A va E vitaminlari,,,,19%,19%,19%
"2712,""Dacha, bogʻ va tomorqaOʻsimliklar parvarishiQoplama materiallari va plyonkalar"",""Dacha, bogʻ va tomorqa"",Oʻsimliklar parvarishi,Qoplama materiallari va plyonkalar,,,,20%,20%,20%"
"2713,""Dacha, bogʻ va tomorqaOʻsimliklar parvarishiKasalliklardan himoya qilish"",""Dacha, bogʻ va tomorqa"",Oʻsimliklar parvarishi,Kasalliklardan himoya qilish,,,,25%,25%,25%"
"2714,""Dacha, bogʻ va tomorqaOʻsimliklar parvarishiYovvoyi oʻtlarga qarshi vositalar"",""Dacha, bogʻ va tomorqa"",Oʻsimliklar parvarishi,Yovvoyi oʻtlarga qarshi vositalar,,,,25%,25%,25%"
"2715,""Dacha, bogʻ va tomorqaOʻsimliklar parvarishiOʻsimliklar uchun tayanchlar va bogʻichlar"",""Dacha, bogʻ va tomorqa"",Oʻsimliklar parvarishi,Oʻsimliklar uchun tayanchlar va bogʻichlar,,,,25%,25%,25%"
"2716,""Dacha, bogʻ va tomorqaOʻsimliklar parvarishiPurkagichlar va aksessuarlar"",""Dacha, bogʻ va tomorqa"",Oʻsimliklar parvarishi,Purkagichlar va aksessuarlar,,,,25%,25%,25%"
"2718,""Dacha, bogʻ va tomorqaDacha va bogʻlarni dekorativ parvarishlashKompostlar va kompost faollashtirgichlari"",""Dacha, bogʻ va tomorqa"",Dacha va bogʻlarni dekorativ parvarishlash,Kompostlar va kompost faollashtirgichlari,,,,20%,20%,20%"
"2719,""Dacha, bogʻ va tomorqaDacha va bogʻlarni dekorativ parvarishlashBogʻ tunchiroqlari"",""Dacha, bogʻ va tomorqa"",Dacha va bogʻlarni dekorativ parvarishlash,Bogʻ tunchiroqlari,,,,30%,30%,30%"
"2722,""Dacha, bogʻ va tomorqaDacha va bogʻlarni dekorativ parvarishlashChivinlarga qarshi toʻrlar"",""Dacha, bogʻ va tomorqa"",Dacha va bogʻlarni dekorativ parvarishlash,Chivinlarga qarshi toʻrlar,,,,30%,30%,30%"
"2723,""Dacha, bogʻ va tomorqaDacha va bogʻlarni dekorativ parvarishlashBogʻ uchun yoʻlaklar va toʻsiqlar"",""Dacha, bogʻ va tomorqa"",Dacha va bogʻlarni dekorativ parvarishlash,Bogʻ uchun yoʻlaklar va toʻsiqlar,,,,20%,20%,20%"
"2724,""Dacha, bogʻ va tomorqaDacha va bogʻlarni dekorativ parvarishlashDekoratsiya uchun boshqa tovarlar"",""Dacha, bogʻ va tomorqa"",Dacha va bogʻlarni dekorativ parvarishlash,Dekoratsiya uchun boshqa tovarlar,,,,25%,25%,25%"
"2725,""Uy-roʻzgʻor buyumlariOshxona buyumlariBir martali ishlatiladigan idishlar va qadoqlashShpajkalar, kanapelar"",Uy-roʻzgʻor buyumlari,Oshxona buyumlari,Bir martali ishlatiladigan idishlar va qadoqlash,""Shpajkalar, kanapelar"",,,30%,30%,30%"
2726,Uy-roʻzgʻor buyumlariOshxona buyumlariBir martali ishlatiladigan idishlar va qadoqlashTish tozalagichlar,Uy-roʻzgʻor buyumlari,Oshxona buyumlari,Bir martali ishlatiladigan idishlar va qadoqlash,Tish tozalagichlar,,,30%,30%,30%
2727,Uy-roʻzgʻor buyumlariOshxona buyumlariBir martali ishlatiladigan idishlar va qadoqlashQutilar va konteynerlar,Uy-roʻzgʻor buyumlari,Oshxona buyumlari,Bir martali ishlatiladigan idishlar va qadoqlash,Qutilar va konteynerlar,,,30%,30%,30%
2728,Uy-roʻzgʻor buyumlariOshxona buyumlariBir martali ishlatiladigan idishlar va qadoqlashQadoqlash paketlari,Uy-roʻzgʻor buyumlari,Oshxona buyumlari,Bir martali ishlatiladigan idishlar va qadoqlash,Qadoqlash paketlari,,,30%,30%,30%
2729,Uy-roʻzgʻor buyumlariOshxona buyumlariOshxona anjomlariKonserva pichoqlari va ochqichlari,Uy-roʻzgʻor buyumlari,Oshxona buyumlari,Oshxona anjomlari,Konserva pichoqlari va ochqichlari,,,25%,25%,25%
"2730,""Uy-roʻzgʻor buyumlariDekor va interyerTermometrlar, barometrlar"",Uy-roʻzgʻor buyumlari,Dekor va interyer,""Termometrlar, barometrlar"",,,,27%,27%,27%"
2731,Uy-roʻzgʻor buyumlariXoʻjalik buyumlariKiyim va poyabzallar parvarishiQuritish uchun aksessuarlar,Uy-roʻzgʻor buyumlari,Xoʻjalik buyumlari,Kiyim va poyabzallar parvarishi,Quritish uchun aksessuarlar,Ichki kiyimlar uchun quritgichlar,,20%,20%,20%
2732,Uy-roʻzgʻor buyumlariXoʻjalik buyumlariKiyim va poyabzallar parvarishiDazmollash uchun aksessuarlar,Uy-roʻzgʻor buyumlari,Xoʻjalik buyumlari,Kiyim va poyabzallar parvarishi,Dazmollash uchun aksessuarlar,Dazmol stollari,,20%,20%,20%
2733,Uy-roʻzgʻor buyumlariXoʻjalik buyumlariKiyim va poyabzallar parvarishiTozalash uchun aksessuarlar,Uy-roʻzgʻor buyumlari,Xoʻjalik buyumlari,Kiyim va poyabzallar parvarishi,Tozalash uchun aksessuarlar,Kiyimlarni tozalash uchun roliklar,,20%,20%,20%
2734,Uy-roʻzgʻor buyumlariXoʻjalik buyumlariKiyim va poyabzallar parvarishiQuritish uchun aksessuarlar,Uy-roʻzgʻor buyumlari,Xoʻjalik buyumlari,Kiyim va poyabzallar parvarishi,Quritish uchun aksessuarlar,Kiyim qisqichlari,,20%,20%,20%
2735,Uy-roʻzgʻor buyumlariXoʻjalik buyumlariKiyim va poyabzallar parvarishiTozalash uchun aksessuarlar,Uy-roʻzgʻor buyumlari,Xoʻjalik buyumlari,Kiyim va poyabzallar parvarishi,Tozalash uchun aksessuarlar,Kiyimdagi yumaloqchalarni olib tashlash mashinalari,,20%,20%,20%
2736,Uy-roʻzgʻor buyumlariXoʻjalik buyumlariKiyim va poyabzallar parvarishiKir yuvish uchun aksessuarlar,Uy-roʻzgʻor buyumlari,Xoʻjalik buyumlari,Kiyim va poyabzallar parvarishi,Kir yuvish uchun aksessuarlar,Kir yuvish to'plari,,20%,20%,20%
2737,Uy-roʻzgʻor buyumlariXoʻjalik buyumlariVanna uchun aksessuarlarVannaxona uchun toʻplamlar,Uy-roʻzgʻor buyumlari,Xoʻjalik buyumlari,Vanna uchun aksessuarlar,Vannaxona uchun toʻplamlar,,,20%,20%,20%
2738,Uy-roʻzgʻor buyumlariXoʻjalik buyumlariVanna uchun aksessuarlarRezina gilamchalar,Uy-roʻzgʻor buyumlari,Xoʻjalik buyumlari,Vanna uchun aksessuarlar,Rezina gilamchalar,,,20%,20%,20%
2739,Uy-roʻzgʻor buyumlariXoʻjalik buyumlariVanna uchun aksessuarlarUnitaz choʻtkalari,Uy-roʻzgʻor buyumlari,Xoʻjalik buyumlari,Vanna uchun aksessuarlar,Unitaz choʻtkalari,,,20%,20%,20%
2740,Uy-roʻzgʻor buyumlariXoʻjalik buyumlariVanna uchun aksessuarlarTokchalar va javonlar,Uy-roʻzgʻor buyumlari,Xoʻjalik buyumlari,Vanna uchun aksessuarlar,Tokchalar va javonlar,,,20%,20%,20%
"2741,""Uy-roʻzgʻor buyumlariXoʻjalik buyumlariVanna uchun aksessuarlarDispenserlar, dozatorlar"",Uy-roʻzgʻor buyumlari,Xoʻjalik buyumlari,Vanna uchun aksessuarlar,""Dispenserlar, dozatorlar"",,,20%,20%,20%"
"2742,""Uy-roʻzgʻor buyumlariXoʻjalik buyumlariVanna uchun aksessuarlarSovun idishlar, stakanlar"",Uy-roʻzgʻor buyumlari,Xoʻjalik buyumlari,Vanna uchun aksessuarlar,""Sovun idishlar, stakanlar"",,,20%,20%,20%"
2743,Uy-roʻzgʻor buyumlariXoʻjalik buyumlariVanna uchun aksessuarlarPardalar va karnizlar,Uy-roʻzgʻor buyumlari,Xoʻjalik buyumlari,Vanna uchun aksessuarlar,Pardalar va karnizlar,,,20%,20%,20%
2744,Uy-roʻzgʻor buyumlariXoʻjalik buyumlariVanna uchun aksessuarlarIlgaklar va tutqichlar,Uy-roʻzgʻor buyumlari,Xoʻjalik buyumlari,Vanna uchun aksessuarlar,Ilgaklar va tutqichlar,,,20%,20%,20%
2745,Uy-roʻzgʻor buyumlariXoʻjalik buyumlariVanna uchun aksessuarlarUnitaz uchun oʻrindiq,Uy-roʻzgʻor buyumlari,Xoʻjalik buyumlari,Vanna uchun aksessuarlar,Unitaz uchun oʻrindiq,,,20%,20%,20%
2746,Uy-roʻzgʻor buyumlariXoʻjalik buyumlariVanna uchun aksessuarlarVanna va rakovina uchun tiqinlar,Uy-roʻzgʻor buyumlari,Xoʻjalik buyumlari,Vanna uchun aksessuarlar,Vanna va rakovina uchun tiqinlar,,,20%,20%,20%
2747,Uy-roʻzgʻor buyumlariBayramlar uchun tovarlarYangi yil tovarlariYangi yil suvenirlari va sovgʻalari,Uy-roʻzgʻor buyumlari,Bayramlar uchun tovarlar,Yangi yil tovarlari,Yangi yil suvenirlari va sovgʻalari,,,27%,27%,27%
2748,Uy-roʻzgʻor buyumlariBayramlar uchun tovarlarKarnaval buyumlariNiqoblar,Uy-roʻzgʻor buyumlari,Bayramlar uchun tovarlar,Karnaval buyumlari,Niqoblar,,,30%,30%,30%
2750,Uy-roʻzgʻor buyumlariBayramlar uchun tovarlarKarnaval buyumlariPariklar va aksessuarlar,Uy-roʻzgʻor buyumlari,Bayramlar uchun tovarlar,Karnaval buyumlari,Pariklar va aksessuarlar,,,30%,30%,30%
2751,Uy-roʻzgʻor buyumlariBayramlar uchun tovarlarKarnaval buyumlariAkvgrim,Uy-roʻzgʻor buyumlari,Bayramlar uchun tovarlar,Karnaval buyumlari,Akvgrim,,,22%,22%,22%
2752,Xobbi va ijodQoʻl ishi uchunToʻqishSpitsalar va ilgaklar,Xobbi va ijod,Qoʻl ishi uchun,Toʻqish,Spitsalar va ilgaklar,,,22%,22%,22%
2753,Xobbi va ijodQoʻl ishi uchunToʻqishToʻqish uchun boshqa aksessuarlar,Xobbi va ijod,Qoʻl ishi uchun,Toʻqish,Toʻqish uchun boshqa aksessuarlar,,,22%,22%,22%
2754,Xobbi va ijodQoʻl ishi uchunToʻqishIp,Xobbi va ijod,Qoʻl ishi uchun,Toʻqish,Ip,,,22%,22%,22%
2755,Xobbi va ijodQoʻl ishi uchunTikuvchilikDekorativ lentalar,Xobbi va ijod,Qoʻl ishi uchun,Tikuvchilik,Dekorativ lentalar,,,22%,22%,22%
2756,Xobbi va ijodQoʻl ishi uchunTikuvchilikTexnik tasmalar,Xobbi va ijod,Qoʻl ishi uchun,Tikuvchilik,Texnik tasmalar,,,22%,22%,22%
2757,Xobbi va ijodQoʻl ishi uchunTikuvchilikIplar,Xobbi va ijod,Qoʻl ishi uchun,Tikuvchilik,Iplar,,,22%,22%,22%
2758,Xobbi va ijodQoʻl ishi uchunTikuvchilikIgnalar,Xobbi va ijod,Qoʻl ishi uchun,Tikuvchilik,Ignalar,,,22%,22%,22%
2759,Xobbi va ijodQoʻl ishi uchunTikuvchilikQaychilar,Xobbi va ijod,Qoʻl ishi uchun,Tikuvchilik,Qaychilar,,,22%,22%,22%
2760,Xobbi va ijodQoʻl ishi uchunTikuvchilikZamoklar,Xobbi va ijod,Qoʻl ishi uchun,Tikuvchilik,Zamoklar,,,22%,22%,22%
2761,Xobbi va ijodQoʻl ishi uchunTikuvchilikFurnitura,Xobbi va ijod,Qoʻl ishi uchun,Tikuvchilik,Furnitura,,,22%,22%,22%
2762,Xobbi va ijodQoʻl ishi uchunTikuvchilikIplar va bogʻichlar,Xobbi va ijod,Qoʻl ishi uchun,Tikuvchilik,Iplar va bogʻichlar,,,22%,22%,22%
2763,Xobbi va ijodQoʻl ishi uchunTikuvchilikBezaklar,Xobbi va ijod,Qoʻl ishi uchun,Tikuvchilik,Bezaklar,,,22%,22%,22%
2764,Xobbi va ijodQoʻl ishi uchunTikuvchilikTikuv mashinasi uchun aksessuarlar,Xobbi va ijod,Qoʻl ishi uchun,Tikuvchilik,Tikuv mashinasi uchun aksessuarlar,,,22%,22%,22%
2765,Xobbi va ijodQoʻl ishi uchunTikuvchilikBoshqa tikuv aksessuarlari,Xobbi va ijod,Qoʻl ishi uchun,Tikuvchilik,Boshqa tikuv aksessuarlari,,,22%,22%,22%
2766,Xobbi va ijodQoʻl ishi uchunTikuvchilikAsboblar,Xobbi va ijod,Qoʻl ishi uchun,Tikuvchilik,Asboblar,,,22%,22%,22%
2767,Xobbi va ijodQoʻl ishi uchunTikuvchilikMatolar,Xobbi va ijod,Qoʻl ishi uchun,Tikuvchilik,Matolar,,,22%,22%,22%
2768,Xobbi va ijodQoʻl ishi uchunTeriga ishlov berish,Xobbi va ijod,Qoʻl ishi uchun,Teriga ishlov berish,,,,22%,22%,22%
2769,Xobbi va ijodQoʻl ishi uchunTaqinchoqlar yasash,Xobbi va ijod,Qoʻl ishi uchun,Taqinchoqlar yasash,,,,22%,22%,22%
2770,Xobbi va ijodQoʻl ishi uchunBadiiy gilam toʻqish,Xobbi va ijod,Qoʻl ishi uchun,Badiiy gilam toʻqish,,,,22%,22%,22%
2771,Xobbi va ijodQoʻl ishi uchunToʻquvchilik,Xobbi va ijod,Qoʻl ishi uchun,Toʻquvchilik,,,,22%,22%,22%
2772,Xobbi va ijodQoʻl ishi uchunPechvork va kvilting,Xobbi va ijod,Qoʻl ishi uchun,Pechvork va kvilting,,,,22%,22%,22%
"2774,""Xobbi va ijodBoshqa xobbilarYogʻochni kuydirib naqsh solish, yogʻochdan qilingan buyumlar"",Xobbi va ijod,Boshqa xobbilar,""Yogʻochni kuydirib naqsh solish, yogʻochdan qilingan buyumlar"",,,,22%,22%,22%"
2775,Xobbi va ijodBoshqa xobbilarSkrapbuking,Xobbi va ijod,Boshqa xobbilar,Skrapbuking,,,,22%,22%,22%
2776,Xobbi va ijodBoshqa xobbilarDekupaj,Xobbi va ijod,Boshqa xobbilar,Dekupaj,,,,22%,22%,22%
2777,Xobbi va ijodBoshqa xobbilarSovun tayyorlash,Xobbi va ijod,Boshqa xobbilar,Sovun tayyorlash,,,,22%,22%,22%
2778,Xobbi va ijodBoshqa xobbilarEpoksid qatroni,Xobbi va ijod,Boshqa xobbilar,Epoksid qatroni,,,,22%,22%,22%
2797,KitoblarNobadiiy adabiyotSanʼat va madaniyatDizayn va arxitektura,Kitoblar,Nobadiiy adabiyot,Sanʼat va madaniyat,Dizayn va arxitektura,,,20%,20%,20%
2799,Maishiy texnikaMaishiy texnika uchun boshqa aksessuarlar va ehtiyot qismlar,Maishiy texnika,Maishiy texnika uchun boshqa aksessuarlar va ehtiyot qismlar,,,,,20%,20%,20%
"2800,""ElektronikaNoutbuklar, planshetlar va elektron kitoblarPlanshetlar va elektron kitoblarPlanshetlar va elektron kitoblar uchun aksessuarlar"",Elektronika,""Noutbuklar, planshetlar va elektron kitoblar"",Planshetlar va elektron kitoblar,Planshetlar va elektron kitoblar uchun aksessuarlar,Planshetlar uchun zaryadlash qurilmalari,,30%,30%,30%"
2802,ElektronikaAqlli soatlar va fitnes bilaguzuklarKabellar va zaryadlovchi qurilmalar,Elektronika,Aqlli soatlar va fitnes bilaguzuklar,Kabellar va zaryadlovchi qurilmalar,,,,30%,30%,30%
2803,ElektronikaQuloqchinlar va audio texnikalarQuloqchinlarSimli quloqchinlar,Elektronika,Quloqchinlar va audio texnikalar,Quloqchinlar,Simli quloqchinlar,,,20%,20%,20%
2804,ElektronikaKompyuter texnikasiKompyuter texnikalari uchun butlovchi qismlarBoshqa elektrotexnika,Elektronika,Kompyuter texnikasi,Kompyuter texnikalari uchun butlovchi qismlar,Boshqa elektrotexnika,,,20%,20%,20%
2805,ElektronikaKompyuter texnikasiMaʼlumotlarni saqlashKartriderlar,Elektronika,Kompyuter texnikasi,Maʼlumotlarni saqlash,Kartriderlar,,,30%,30%,30%
2806,ElektronikaOptik anjomlarTeatr binokllari,Elektronika,Optik anjomlar,Teatr binokllari,,,,20%,20%,20%
2807,PoyabzallarAyollar poyabzaliRezinali etiklar va kalishlar,Poyabzallar,Ayollar poyabzali,Rezinali etiklar va kalishlar,,,,20%,20%,20%
2811,PoyabzallarAyollar poyabzaliAkva poyabzal,Poyabzallar,Ayollar poyabzali,Akva poyabzal,,,,20%,20%,20%
2820,PoyabzallarAyollar poyabzaliTufliLodochkalar,Poyabzallar,Ayollar poyabzali,Tufli,Lodochkalar,,,20%,20%,20%
2824,KiyimAyollar kiyimiSport kiyimlariSport kostyumlari,Kiyim,Ayollar kiyimi,Sport kiyimlari,Sport kostyumlari,,,25%,25%,25%
2825,KiyimAyollar kiyimiSport kiyimlariSport shimlari,Kiyim,Ayollar kiyimi,Sport kiyimlari,Sport shimlari,,,25%,25%,25%
2826,KiyimAyollar kiyimiSport kiyimlariSport kurtkalari,Kiyim,Ayollar kiyimi,Sport kiyimlari,Sport kurtkalari,,,25%,25%,25%
2827,KiyimAyollar kiyimiSport kiyimlariSport futbolkalari va longslivlar,Kiyim,Ayollar kiyimi,Sport kiyimlari,Sport futbolkalari va longslivlar,,,25%,25%,25%
2828,KiyimAyollar kiyimiSport kiyimlariSport paypoqlari va golfilari,Kiyim,Ayollar kiyimi,Sport kiyimlari,Sport paypoqlari va golfilari,,,25%,25%,25%
2829,KiyimAyollar kiyimiSport kiyimlariSport shortilari,Kiyim,Ayollar kiyimi,Sport kiyimlari,Sport shortilari,,,25%,25%,25%
2830,KiyimAyollar kiyimiSport kiyimlariSport liboslar va yubkalar,Kiyim,Ayollar kiyimi,Sport kiyimlari,Sport liboslar va yubkalar,,,25%,25%,25%
2831,KiyimAyollar kiyimiSport kiyimlariSport tolstovkalari,Kiyim,Ayollar kiyimi,Sport kiyimlari,Sport tolstovkalari,,,25%,25%,25%
2832,KiyimAyollar kiyimiSport kiyimlariSport suzish kiyimlari,Kiyim,Ayollar kiyimi,Sport kiyimlari,Sport suzish kiyimlari,,,25%,25%,25%
2833,KiyimAyollar kiyimiSport kiyimlariSport legginslari,Kiyim,Ayollar kiyimi,Sport kiyimlari,Sport legginslari,,,25%,25%,25%
2834,PoyabzallarAyollar poyabzaliBotinkalarChelsilar,Poyabzallar,Ayollar poyabzali,Botinkalar,Chelsilar,,,20%,20%,20%
2837,KiyimErkaklar kiyimiSport kiyimlariSport kostyumlari,Kiyim,Erkaklar kiyimi,Sport kiyimlari,Sport kostyumlari,,,25%,25%,25%
2838,KiyimErkaklar kiyimiSport kiyimlariSport shimlari,Kiyim,Erkaklar kiyimi,Sport kiyimlari,Sport shimlari,,,25%,25%,25%
2839,KiyimErkaklar kiyimiSport kiyimlariSport kurtkalari,Kiyim,Erkaklar kiyimi,Sport kiyimlari,Sport kurtkalari,,,25%,25%,25%
2840,KiyimErkaklar kiyimiSport kiyimlariSport shortilari,Kiyim,Erkaklar kiyimi,Sport kiyimlari,Sport shortilari,,,25%,25%,25%
2841,KiyimErkaklar kiyimiSport kiyimlariSport maykalari,Kiyim,Erkaklar kiyimi,Sport kiyimlari,Sport maykalari,,,25%,25%,25%
2842,KiyimErkaklar kiyimiSport kiyimlariSport paypoqlari va golfilari,Kiyim,Erkaklar kiyimi,Sport kiyimlari,Sport paypoqlari va golfilari,,,25%,25%,25%
2844,KiyimErkaklar kiyimiSport kiyimlariSport tolstovkalari,Kiyim,Erkaklar kiyimi,Sport kiyimlari,Sport tolstovkalari,,,25%,25%,25%
2845,KiyimErkaklar kiyimiSport kiyimlariSuzish uchun sport kiyimi,Kiyim,Erkaklar kiyimi,Sport kiyimlari,Suzish uchun sport kiyimi,,,25%,25%,25%
2846,KiyimErkaklar kiyimiSport kiyimlariRashgardlar,Kiyim,Erkaklar kiyimi,Sport kiyimlari,Rashgardlar,,,25%,25%,25%
2850,KiyimQizlar uchun kiyimlarSport kiyimlariSport shimlari,Kiyim,Qizlar uchun kiyimlar,Sport kiyimlari,Sport shimlari,,,25%,25%,25%
2851,KiyimQizlar uchun kiyimlarSport kiyimlariSport kostyumlari,Kiyim,Qizlar uchun kiyimlar,Sport kiyimlari,Sport kostyumlari,,,25%,25%,25%
"2852,""KiyimQizlar uchun kiyimlarSport kiyimlariSport shortilari, yubkalari"",Kiyim,Qizlar uchun kiyimlar,Sport kiyimlari,""Sport shortilari, yubkalari"",,,25%,25%,25%"
2853,KiyimQizlar uchun kiyimlarSport kiyimlariSport kurtkalari,Kiyim,Qizlar uchun kiyimlar,Sport kiyimlari,Sport kurtkalari,,,25%,25%,25%
2854,KiyimQizlar uchun kiyimlarSport kiyimlariSport tolstovkalari,Kiyim,Qizlar uchun kiyimlar,Sport kiyimlari,Sport tolstovkalari,,,25%,25%,25%
2855,KiyimQizlar uchun kiyimlarSport kiyimlariSport futbolkalari,Kiyim,Qizlar uchun kiyimlar,Sport kiyimlari,Sport futbolkalari,,,25%,25%,25%
2856,KiyimQizlar uchun kiyimlarSport kiyimlariSport legginslari,Kiyim,Qizlar uchun kiyimlar,Sport kiyimlari,Sport legginslari,,,25%,25%,25%
